	SRR4047452	SRR4047453	SRR4047431	SRR4047415	SRR4047430	SRR4047450	SRR4047404	SRR4047426	SRR4047425	SRR4047424	SRR4047441	SRR4047410	SRR4047448	SRR4047440	SRR4047446	SRR4047406	SRR4047422	SRR4047435	SRR4047451	SRR4047434	SRR4047408	SRR4047437	SRR4047454	SRR4047405	SRR4047445	SRR4047444	SRR4047414	SRR4047399	SRR4047443	SRR4047449	SRR4047396	SRR4047400	SRR4047398	SRR4047442	SRR4047457	SRR4047419	SRR4047417	SRR4047401	SRR4047403	SRR4047412	SRR4047420	SRR4047423	SRR4047436	SRR4047455	SRR4047428	SRR4047411	SRR4047429	SRR4047427	SRR4047397	SRR4047447	SRR4047456	SRR4047438	SRR4047402	SRR4047433	SRR4047416	SRR4047418	SRR4047421	SRR4047458	SRR4047439	SRR4047432	SRR4047409	SRR4047407	SRR4047297	SRR4047296	SRR4047335	SRR4047282	SRR4047281	SRR4047356	SRR4047348	SRR4047372	SRR4047375	SRR4047366	SRR4047383	SRR4047380	SRR4047246	SRR4047382	SRR4047361	SRR4047386	SRR4047373	SRR4047251	SRR4047368	SRR4047376	SRR4047357	SRR4047245	SRR4047355	SRR4047266	SRR4047277	SRR4047258	SRR4047269	SRR4047247	SRR4047264	SRR4047253	SRR4047268	SRR4047276	SRR4047250	SRR4047256	SRR4047248	SRR4047377	SRR4047395	SRR4047270	SRR4047272	SRR4047265	SRR4047273	SRR4047275	SRR4047384	SRR4047257	SRR4047267	SRR4047259	SRR4047262	SRR4047249	SRR4047381	SRR4047365	SRR4047252	SRR4047274	SRR4047261	SRR4047387	SRR4047374	SRR4047388	SRR4047360	SRR4047364	SRR4047358	SRR4047363	SRR4047255	SRR4047392	SRR4047379	SRR4047271	SRR4047370	SRR4047367	SRR4047354	SRR4047369	SRR4047378	SRR4047391	SRR4047385	SRR4047394	SRR4047254	SRR4047291	SRR4047371	SRR4047393	SRR4047333	SRR4047342	SRR4047389	SRR4047292	SRR4047329	SRR4047313	SRR4047326	SRR4047293	SRR4047307	SRR4047328	SRR4047324	SRR4047305	SRR4047306	SRR4047304	SRR4047327	SRR4047334	SRR4047312	SRR4047337	SRR4047320	SRR4047317	SRR4047289	SRR4047347	SRR4047303	SRR4047294	SRR4047319	SRR4047316	SRR4047330	SRR4047314	SRR4047308	SRR4047298	SRR4047349	SRR4047286	SRR4047325	SRR4047310	SRR4047350	SRR4047284	SRR4047345	SRR4047339	SRR4047351	SRR4047352	SRR4047336	SRR4047340	SRR4047309	SRR4047301	SRR4047318	SRR4047343	SRR4047341	SRR4047287	SRR4047321	SRR4047288	SRR4047322	SRR4047346	SRR4047344	SRR4047302	SRR4047353	SRR4047299	SRR4047279	SRR4047283	SRR4047290	SRR4047300	SRR4047280	SRR4047311	SRR4047285	SRR4047338
PPA2_1		1.0	1.0						1.0				1.0	1.0							0.7424547283702213		0.9661933739012848	0.9919273461150352		1.0	1.0	1.0				1.0	1.0		1.0			1.0				1.0								1.0			1.0	1.0											0.8693181818181818	1.0			1.0		1.0								1.0	1.0				0.8461538461538461		1.0			1.0	1.0				1.0	1.0		1.0		1.0			1.0		1.0			1.0			1.0			1.0	0.7848837209302325															0.5993788819875776				1.0	1.0	1.0				1.0	1.0					1.0	1.0												0.9516129032258064		1.0							1.0		1.0					1.0					1.0												1.0	1.0	1.0		1.0							
PPA2_2														1.0							0.841642228739003			1.0			1.0											1.0															1.0	1.0											0.9772727272727272						1.0									1.0						1.0			1.0					1.0			0.4721189591078067					1.0											0.9144981412639404	1.0															1.0				1.0	1.0	1.0					1.0					1.0													1.0											1.0									0.4232155731795241	1.0							0.4556574923547401					1.0	1.0	1.0	0.0	1.0							
PPA2_3														1.0							0.5844155844155844		0.9393203883495146	0.9838056680161944			1.0											1.0															1.0	1.0											0.7850467289719626						1.0									1.0						1.0			1.0					1.0			1.0					1.0											1.0	0.6354679802955665															0.4329670329670329				1.0	1.0					1.0	1.0					1.0													0.9189189189189191											1.0										1.0												1.0		1.0		1.0							
PPA2_8		1.0	1.0					0.5672514619883041	1.0	1.0	1.0		1.0	1.0							1.0		1.0	1.0		1.0	1.0	1.0	1.0			1.0			1.0			1.0				0.4156231365533691		1.0						1.0			1.0	1.0			1.0								1.0	1.0			1.0		0.616557734204793								1.0	1.0				1.0		0.8340248962655602			1.0	0.4912280701754386				1.0	1.0		0.6928034371643395					0.6470588235294118		0.0						1.0			0.7288528389339514	1.0												0.8716981132075472		1.0	1.0				0.368623676612127	1.0					1.0	0.2536687631027253					1.0	1.0												1.0		1.0									1.0					0.9925650557620818				1.0	1.0							1.0					0.8781470292044309	1.0	1.0		0.8889883616830797							
PPHLN1_3	0.0	0.0	0.0			0.24705882352941175				0.0				0.060465116279069774		0.996		0.9941520467836256							0.0		0.7196261682242991						0.004484304932735426									0.0						0.0		0.0						0.0		0.0001944390433599067			0.0						0.014263074484944531						0.3853006681514477		0.0				0.0				0.0					0.0						1.0		0.0											0.0				0.0	0.0		0.0									0.0							0.5887850467289719	0.0								0.18181818181818185			0.235632183908046			0.0		0.0			0.0				0.0						0.0			0.6597938144329897						0.0	0.0			0.0	0.0			0.004862236628849271			0.0								0.0		0.0				0.0					0.5141700404858299			0.0
PPHLN1_4	0.689877121123464	0.9187996469549868	0.8745644599303136			0.21490683229813665		1.0		0.6644188813962714				0.946360153256705		0.8661417322834646	1.0	0.8624883068288121							0.9861431870669746		0.9572649572649572	0.6836158192090396		0.3934142114384749			0.29026036644165865				0.996996996996997					1.0				1.0		0.0		0.4940577249575552					0.20557491289198607	0.0012836970474967909		0.0002994908655286014			0.4522821576763486						0.14388489208633093						0.5655172413793104		0.5175				1.0				1.0					1.0				1.0		0.0		0.0											0.1297709923664122		0.0		1.0	0.0		1.0								0.058577405857740586	0.004524886877828055							1.0	0.0								0.3231707317073171			0.3193046660567246			0.0		0.0			0.0				0.0						0.998206278026906			0.8691588785046729						0.0002482005460412013	0.0			0.0	0.0			0.00024289531212047608			0.0								0.6771844660194175		0.6934697855750487				0.0					0.0			0.0
PPHLN1_5	0.5185840707964602	0.099933818663137	0.1164021164021164			0.4899497487437186		0.0		0.4609022556390978				0.0		0.0	0.0	0.0							0.0		0.1294452347083926			0.0			0.24880054832076764				0.0					0.06033630069238378				0.0		0.0		0.037037037037037035					0.3861940298507463	0.0008628127696289905		0.0004033071183706392			0.0						0.005895691609977325						0.08384458077709611						0.0				0.0		0.0			0.0				0.0		0.0		0.06631299734748011											0.0		1.0		0.0	0.0		0.0								0.0	0.0							0.7096774193548387	0.0009970089730807576								0.0			0.0			0.0					0.0				0.0						0.0			0.0						0.0	0.0			0.0	0.0			0.0			0.0								0.0		0.0				0.0					0.0			0.0
PPIG_3	0.0	0.0	0.0						0.0	0.0											0.0															0.4366543665436655						0.0											0.0	0.0							0.3605150214592275													0.0		0.5322283609576427			0.0											0.0	0.0				0.0			0.0											0.0																									0.0	0.0																		1.0				0.0		0.0	0.0																	0.0		0.0	0.0																					0.0	
PPIH_3											1.0				1.0																1.0													1.0				0.9778270509977828					1.0	1.0														1.0		1.0				1.0									1.0			1.0					1.0						1.0		1.0										1.0												1.0														0.5874769797421732															1.0							0.0												1.0					1.0																												
PPIL3_3		1.0	1.0	1.0	1.0						1.0				1.0				1.0												1.0													0.999442586399108					1.0							1.0		1.0	1.0				1.0				0.17647058823529413	0.9971550497866288												0.03597122302158273		1.0						1.0	1.0			1.0	1.0		0.5340136054421769				1.0	0.7258064516129032	0.17424242424242425		0.0025575447570332483			1.0			1.0												1.0						1.0												0.6933797909407665	1.0																																													0.003058103975535168		1.0					1.0	1.0							1.0		1.0
PPIP5K2_1																																																																																	0.0					0.0															1.0																				0.0							0.2352048558421851										1.0		1.0				1.0																									1.0	0.289002557544757			0.3439013650374285	1.0									1.0					0.4377646062658764		0.4198705748001523												
PPIP5K2_3																																																																											0.8354430379746836																		1.0		0.9929328621908128						0.0																													1.0								0.2605042016806723		0.0				1.0				1.0																					1.0	1.0			1.0	1.0									1.0					1.0		1.0												
PPIP5K2_6																																																																																													0.0								0.0								1.0												1.0																			1.0	1.0			1.0																									1.0	1.0			1.0	1.0									0.0					1.0		1.0												
PPM1K_4														1.0																																																																									1.0																					1.0																								1.0							1.0							1.0																		1.0			1.0															1.0							1.0							1.0		1.0				
PPP1R12A_4													0.8203309692671394																													1.0																							0.7512437810945274												0.17718446601941748														1.0	1.0								0.0	1.0							1.0												1.0	1.0				1.0		0.36996336996337								1.0	1.0		1.0		0.0						1.0																																									1.0				1.0				1.0					1.0	0.8762019230769231	1.0
PPP1R12A_6																																										1.0																																			0.096														1.0									0.0								1.0											1.0	1.0	1.0				1.0		0.36996336996337									1.0		1.0		0.0						1.0																																									1.0				1.0				1.0					1.0	0.7840670859538784	1.0
PPP1R7_1	1.0													0.7910447761194029																																					0.5361125407445531	0.5512820512820513															0.992063492063492									1.0																					1.0												1.0			1.0																	1.0				1.0							0.992063492063492									1.0									1.0																							0.0										0.9089642359498374	1.0	1.0		0.8929133858267716				1.0	0.6752136752136753		
PPP2R2B_2																																															0.6862745098039216																0.8835705045278137																			1.0																																							0.0																													0.0							0.0			1.0																	0.955292570677186	0.00043271311120726956	0.1929203539823009	0.9658119658119658				0.0		0.0	0.5469613259668509				0.9914833215046132				0.9954337899543378			0.4395448079658606				
PPP2R3C_1																1.0		1.0																																														0.2024793388429752														0.0															1.0	1.0						0.005649717514124294														1.0										0.0																						0.0										0.0									0.0																															1.0						
PPP2R3C_5												1.0				0.5620052770448549		0.5884404583956153																																														1.0							1.0			1.0				1.0	1.0	1.0													1.0	1.0	1.0			1.0		1.0		1.0											0.6731634182908546	1.0								1.0		1.0																	1.0					1.0										1.0									1.0																															1.0		1.0			1.0	
PPP4R1_8																																				0.0																													1.0													1.0				1.0															1.0			1.0	1.0		1.0																			1.0	1.0		1.0					1.0					1.0																										1.0				1.0																																					
PQBP1_2	1.0		0.3607305936073059	0.2826086956521739		1.0	1.0	1.0		1.0	1.0	0.7696969696969697	1.0		1.0		0.7805983680870353			1.0	0.7573964497041421					1.0	0.9681620839363242	1.0					0.988118811881188	1.0	1.0				1.0		1.0	1.0					0.6621004566210046		1.0	0.9846994535519126			1.0	1.0						1.0			1.0		1.0			1.0		0.963302752293578			1.0								1.0		1.0	0.9890410958904109								1.0			0.4136546184738956											0.9946524064171124				1.0				1.0	0.0038910505836575885						1.0									0.8823529411764706	1.0	1.0		0.8955823293172691		0.08928571428571429		1.0		1.0																		1.0	1.0	1.0	1.0	1.0	1.0			1.0		1.0	1.0	1.0				1.0		1.0																							1.0	1.0		0.3413173652694611
PQBP1_3	1.0			0.4326647564469914		1.0				1.0		0.6820083682008368	1.0		1.0		0.7528089887640449										0.95703125							1.0					1.0			1.0								0.9748653500897666			1.0												1.0			1.0					1.0								1.0		1.0									1.0			0.24352331606217614											0.9908883826879272				1.0				1.0	0.0038910505836575885						1.0									0.7948717948717948	1.0					0.046092184368737465		1.0		1.0																		1.0	1.0	1.0	1.0		1.0					1.0	1.0					1.0																									1.0	1.0		0.1851851851851852
PRC1_3																																																																		1.0			0.9987987987987988							1.0				0.12903225806451613											0.0																		0.2894736842105263											1.0	0.0				1.0							0.0		0.0																																																																				
PRDX5_1		0.4368932038834951	0.4963503649635037			0.6902226524685382	0.6464088397790055	1.0						0.9371069182389936					0.8015463917525774	0.7024673439767779			0.5160493827160494	0.5735849056603773	0.8590021691973969	0.4816326530612245					0.6790606653620352	0.42115768463073855	1.0		0.4468599033816425		0.9098228663446056		1.0	0.8366533864541833		1.0	0.8358331060812654	0.699733688415446		0.8088495575221238			0.9425587467362924												1.0		1.0	0.7192118226600985			0.8145161290322581			0.6370370370370371		1.0														1.0			1.0							0.9739130434782608					0.4713656387665198						1.0									1.0					0.8045602605863192	0.12186379928315412					0.7741273100616016	0.5517241379310345		0.28921568627450983	0.9962264150943396							1.0		1.0		0.524547803617571				1.0			1.0						0.0		1.0				0.8756855575868373		0.13043478260869565	1.0					0.9995457642516468					1.0		1.0	0.9989484752891692		0.42105263157894735	1.0	0.8495188101487314		1.0	0.930635838150289	0.009009009009009007		0.05617977528089888		1.0		0.6613333333333333			0.9050131926121372	0.6224719101123596	1.0		0.3654390934844193	0.7450199203187251	1.0	0.3640167364016737	0.5982905982905983
PRDX5_2		1.0	1.0	0.6784140969162996	0.7700348432055749	0.968465736810188	1.0	1.0						1.0	0.8502304147465438	1.0		1.0	1.0	1.0		0.9971988795518208	0.7892307692307692	0.7860262008733624	1.0	0.982646420824295				0.9617547806524184		0.9557522123893806	0.9947368421052633	1.0	0.9561643835616438		0.9936305732484076	1.0	0.9918864097363084	1.0		0.9664014146772768	1.0		0.9434628975265018	0.8353658536585366			1.0				0.6122004357298475	0.5760099958350687			0.9607843137254902				0.9865951742627346	1.0	1.0	1.0		0.9604938271604938	0.7949526813880127		0.9649845520082391	0.9165673420738976		1.0											0.0020093770931011385		1.0	1.0			1.0					1.0		1.0		1.0			1.0		1.0				1.0	1.0								0.8170144462279294		1.0			1.0						0.7615894039735099	0.8881322957198443		1.0	1.0			1.0				1.0		0.965065502183406		0.981859410430839				1.0	1.0		1.0						0.008264462809917356		1.0				1.0		1.0	1.0			1.0	1.0	0.784463218627653					0.7711069418386491		0.7882352941176469	1.0		1.0	1.0	1.0		1.0	1.0					0.8877551020408163		1.0	1.0	1.0	1.0	1.0	0.4375743162901308	0.8558110627719079		0.977628635346756	1.0	1.0	0.994186046511628
PRDX5_3		1.0	1.0	1.0	1.0	0.9760837070254108	1.0	1.0						0.6776859504132231	1.0	1.0		1.0	1.0	1.0		0.981941309255079	0.9865996649916248	0.992248062015504	1.0	1.0				1.0	0.2987012987012987	1.0	1.0	1.0	1.0		1.0	1.0	0.8726591760299626	0.5726962457337884		1.0	0.5711183496199783	0.28645447816432273	1.0	1.0			1.0				0.9628154050464808	0.9511709018435476			1.0				1.0	1.0	1.0	1.0		1.0	1.0		1.0	1.0		1.0											1.0		1.0	1.0			1.0					1.0		0.5229681978798587		1.0			1.0		1.0				0.7560975609756098	1.0								1.0		1.0			1.0						0.1991247264770241	1.0		1.0	1.0			1.0				1.0		0.9857142857142858		0.9090909090909092				1.0	0.9632034632034632		1.0						1.0		1.0				0.1033138401559454		1.0	1.0			0.8695652173913043	1.0	0.7758345086976963					0.8071111111111111		0.8414634146341463	1.0		1.0	1.0	1.0		0.972972972972973	1.0					1.0		1.0	1.0	1.0	0.9946808510638298	1.0	1.0	1.0		0.9906213364595544	1.0	1.0	1.0
PRDX5_4		0.4141414141414141	0.4435483870967742	1.0	0.8679245283018868	0.5744680851063829	0.6363636363636364	1.0							1.0				0.8286985539488321	0.6725239616613419		1.0	0.6406966086159487	0.6641901931649331	0.8625792811839323	0.50293542074364						0.4257425742574257	1.0		0.452589641434263			1.0	1.0	0.7034358047016275			0.7010923535253227			0.8700361010830325			0.939477303988996				0.973421926910299	0.9662790697674418							1.0		1.0	0.6833333333333333			0.8648383937316356			0.6032388663967612		1.0											1.0			1.0			1.0							0.96875					0.4545454545454545		0.6395348837209303				1.0	1.0								1.0					0.7849462365591398	0.021956087824351298						0.5751633986928104		0.2583120204603581	0.995967741935484							1.0		1.0		0.4556213017751479				1.0	1.0		1.0						0.4893617021276596		1.0				0.2272727272727273		0.5488721804511278	1.0				1.0	0.9995913363302004					1.0		1.0	0.9989722507708121		0.5817490494296578	1.0	0.8237704918032787			0.9318181818181818	0.2465753424657534		0.0718232044198895		1.0		0.6622340425531915	1.0	1.0	0.8905775075987842	0.6425531914893617	1.0		0.30218068535825543	0.7327766179540709	1.0	0.42641509433962266	0.6147540983606558
PREB_2																																								1.0			1.0																	1.0	1.0										1.0											1.0																		1.0							1.0																									1.0						1.0	0.0																																														0.0																	
PRKRA_8																									0.0												0.0																																															0.1970074812967581									0.0							0.08250825082508251			0.0			0.0																					0.0							0.0	0.5375			0.9027355623100304			0.3625498007968128					0.0				0.0	0.0						0.0					0.0	0.0												0.0		0.0			0.0	1.0			0.0					0.16				0.0	0.0						0.0	0.0	
PRMT1_2	0.0016769144773616546	0.3138075313807531	0.17180616740088106			0.11840228245363768		0.1527777777777778		0.0009033423667570008							0.44866920152091255								0.0375	0.4734042553191489		0.07204610951008646												0.0		0.21428571428571427	0.0											0.009316770186335404													0.0																0.0	0.0037735849056603774																						0.06110283159463487																																									0.010869565217391304				0.0		0.0					0.0																								0.08461538461538462														0.0			0.0			0.31297709923664124
PRMT2_1																																																																											0.08035714285714286																								0.003058103975535168				0.17870722433460076													1.0					1.0							0.6973478939157566	1.0							1.0														0.03363914373088685											0.7575757575757576	0.0			0.0				0.022703161468279227					0.012178619756427604	0.0																0.934906427990236	0.15319148936170213	0.18171683389074691		0.9344262295081968	0.0						0.6428571428571429
PRPF40A_3	1.0	1.0	0.9951219512195122	1.0	1.0	0.9954441913439636	1.0	0.8244604316546763	0.7406807131280388	1.0	1.0	1.0	0.9689320388349516	1.0	0.7342192691029901	1.0		1.0	0.9895666131621188	1.0	1.0	1.0	0.7481012658227848	0.7625458996328031	1.0	0.7631307929969104		1.0	1.0			0.7683741648106904	1.0	0.7488789237668162	0.7828135517164012		1.0		0.453125	1.0	1.0	1.0	1.0		1.0	1.0	0.9591836734693876	1.0	0.9933719966859984				1.0	1.0	1.0		1.0		1.0		0.6752411575562701		1.0	1.0	1.0	1.0		1.0	0.9997704315886136	1.0	1.0	1.0		1.0	1.0	1.0		1.0	1.0	1.0		1.0	1.0			1.0			1.0		1.0				1.0	1.0			0.6429378531073446	1.0		1.0				1.0	1.0						1.0		1.0	1.0			1.0					1.0		1.0					0.39663093415007655		0.0	1.0	1.0	0.9939577039274924	0.8603896103896104		1.0	0.9863481228668942	0.8387909319899244	1.0			1.0	0.0				0.0		0.0						0.13924050632911392						0.058242843040473835	0.0					1.0			1.0				0.0012428535918468805			0.0	0.0			0.0					0.7887563884156729							1.0		0.5515873015873016	0.027027027027027032		0.0	0.8167330677290837
PRR14L_3															0.8091286307053942		1.0																					1.0										1.0	0.996937212863706																															1.0	1.0																																													1.0										1.0				1.0																1.0														0.7473684210526316			0.7247058823529412				1.0										1.0														1.0	1.0
PSAP_1	0.0									0.0																				0.0																				0.0	0.0	0.0											0.0021598272138228947		0.13812154696132595	0.0		0.0	0.0																	0.2159090909090909																										0.0014641288433382136									0.0379746835443038	0.0						0.0	0.07632093933463796							0.1530398322851153																										0.9985390796201608		1.0											0.9993263725159988				1.0															1.0								
PSMA4_4	1.0	1.0	1.0	1.0	1.0	0.7239488117001828	1.0	0.8296593186372746	0.8541953232462174	1.0	1.0	0.8687350835322196	1.0	0.8966666666666666	1.0	0.8302028549962435	0.6904463913224864	0.8470622970180101	1.0	0.9993757802746568	0.7547169811320755	0.8581818181818182	1.0	1.0	0.5675675675675675	0.7221633085896076	1.0	0.9935587761674718	0.9893617021276596	1.0	1.0	0.7858407079646018	1.0	1.0	0.7046911048449116	1.0	0.8544226044226044	0.8604187437686939	1.0	1.0	1.0	1.0	1.0	1.0	0.721030042918455	1.0	1.0	1.0	0.9279019466474404				1.0	1.0	0.8313432835820895	1.0	0.7569786535303776	1.0	0.6566523605150214	1.0	1.0	0.8610526315789474		0.9290150842945872	0.9175257731958762	1.0	0.672972972972973		1.0	1.0	1.0		1.0	1.0	1.0	1.0	1.0	0.7511436413540714			1.0	1.0				1.0	0.8456140350877193		1.0		1.0	1.0	0.4437086092715232	1.0	1.0		1.0		1.0	1.0	1.0	0.9783001808318263		1.0			1.0		0.3391003460207612	1.0	1.0		1.0	1.0	1.0			0.7313432835820896	1.0							1.0	1.0	0.5735900962861072		1.0	1.0	0.6229985443959243	1.0	1.0	1.0	1.0			1.0	1.0	1.0	1.0			1.0		1.0		1.0	1.0			1.0				1.0	1.0					1.0	1.0							1.0					0.4634146341463415	0.9982463831652784	0.6008109934669971			1.0					0.6606851549755302	1.0				0.5708203235878513	1.0	1.0		0.6040506329113924	0.6325581395348837		0.8297872340425532	1.0	1.0	0.08062575210589651	0.9748427672955976
PSMD13_1	1.0	1.0	1.0		0.9832285115303984			0.9390243902439024		1.0				0.7923497267759563								1.0			0.6569250317662008					1.0							0.7672413793103449								1.0		0.8				1.0	1.0	1.0	1.0			1.0								1.0												1.0									1.0								1.0						1.0		1.0		1.0	1.0		1.0										1.0	1.0							0.3666146645865835	1.0											0.4690451206715635				1.0	1.0											1.0								0.0															1.0	0.9992226972405752	1.0					1.0			1.0		1.0		1.0	1.0				1.0							0.9859154929577464
PTBP2_6								0.3481481481481481																				0.9875												1.0			1.0							0.4716981132075472																				1.0											1.0		1.0				0.8488372093023255															1.0																														1.0		0.4973262032085562		1.0	1.0				1.0				1.0													0.0			1.0			1.0			1.0										1.0		1.0				1.0															1.0			1.0	
PTCD3_7	0.5727699530516432									0.660025706940874	1.0	1.0	0.5282651072124757						1.0		0.9884393063583816							1.0		1.0																		1.0					1.0	1.0							1.0										1.0	1.0						1.0		1.0			1.0			1.0			1.0		1.0												1.0		1.0																1.0		1.0	1.0		1.0																																																																	0.0				0.0							
PTCD3_8	0.9349315068493149									0.9209746460322686	0.8396739130434783		0.9915433403805496						0.5355704697986577		1.0							1.0		1.0																		1.0					1.0	1.0							0.7006172839506173										1.0	1.0						1.0		1.0			1.0			1.0			1.0		1.0		1.0	1.0									1.0		1.0																1.0		1.0	1.0		1.0																																																																												
PTGR1_2																																																															1.0																																															0.0																																0.0								0.0							0.0						0.0			0.0												0.0								0.0	0.0	0.0													0.0	
PTK2_16																												1.0																																					1.0											1.0							1.0															1.0				1.0																			1.0						1.0				1.0									1.0		1.0																																				0.5943188637727546								0.6098159509202454								1.0			0.0		0.09090909090909093			1.0
PTK2_19																												1.0																																																1.0			1.0				1.0															1.0																							1.0						1.0				1.0									1.0		1.0																										1.0										1.0							1.0	1.0								1.0					1.0			
PTK2_3									1.0																																																										1.0																														0.8838709677419355					1.0	1.0									1.0			1.0											1.0																																								1.0										1.0		1.0				1.0				1.0																
PTP4A2_4	0.8092399403874814	0.784796945505033	0.7613751263902933		0.8417818740399385	1.0	1.0	0.8997722095671982	1.0	0.8101075806855141		0.8294069861900893	1.0	0.9591836734693876	1.0	0.5889003083247688	1.0	0.5706381409074143	0.9370529327610873	1.0	0.4723404255319149	0.7706422018348624	1.0	1.0	0.6258336258336258	1.0	1.0	0.8450928381962864	0.8528761061946902	1.0		1.0	1.0	1.0	1.0	1.0	0.6083803384367445		1.0		1.0				1.0	1.0	1.0	1.0							1.0	1.0	1.0	1.0	1.0		1.0	1.0	1.0		0.9983050847457628	1.0		1.0	0.9980588806211582	0.6310013717421125	1.0	1.0				0.025295109612141653	1.0		1.0	0.20842105263157892	1.0	1.0	1.0		1.0	1.0	1.0		1.0	1.0	0.9963436928702012	1.0	1.0		1.0		1.0			0.4983498349834983	1.0	1.0	1.0	1.0			1.0	1.0	1.0	1.0	1.0		1.0	1.0		1.0	1.0									1.0	1.0	1.0		1.0	1.0			0.9973856209150328	1.0	1.0	1.0	1.0	0.44107744107744107	0.7840172786177105		0.4258064516129032		1.0		1.0		1.0		0.0						1.0			1.0	1.0		1.0		1.0					0.9996380090497736	0.7625668449197861			0.7948139797068771	1.0	1.0	0.3947368421052632	0.7704073418129126	1.0		0.7635467980295566	1.0	0.4936120789779326	1.0			1.0		1.0		1.0	1.0	1.0	1.0		1.0				1.0			0.9953343701399692
PTPRZ1_2																										0.9491094147582696									0.9587264150943396																																								0.5131128848346637					0.7757847533632287										1.0	0.5638297872340425	1.0												1.0			1.0		1.0	1.0				1.0	1.0				0.6468926553672316								1.0																																																																											
PTRH2_1	0.0					0.0			0.0	0.0						0.23440860215053766		0.18160561184723306			0.0																					0.0											0.0	0.00035829451809387314		0.0		0.0								0.6075650118203311			0.6006796941376381	0.0			0.0						0.0																				0.0												0.0	0.0									0.0														0.0			0.0																									0.0																																							
PUF60_2																																										0.4050761421319797							0.6198019801980198				0.0	0.0							0.0						0.9957894736842106												0.6433823529411765								0.22123893805309736									0.0				0.0												0.0											1.0						0.0																					1.0																															1.0																				1.0	
RABEPK_1												1.0										1.0																																		1.0		1.0			1.0				0.3672316384180791																																																																										1.0		1.0					1.0																																				0.7856135401974612		1.0																		
RABEPK_11												1.0										1.0						0.5536626916524702	0.6057347670250897	1.0																																0.10648148148148147			0.1851851851851852						0.0																																															0.0																					1.0		1.0					0.4010800196367207																																						1.0																		
RABEPK_3												0.7859778597785978		1.0								1.0						0.10666666666666667		0.3554987212276215																										1.0		1.0			1.0																																																																														1.0		1.0					1.0																																				1.0		1.0																		
RABEPK_4																						1.0																								0.3862275449101796																0.19583333333333333			0.4849498327759197						0.0																																															0.0																					1.0		1.0					0.4066147859922179																																				1.0		1.0																		
RABGAP1L_2			0.9282511210762332					0.5255474452554745															0.6363636363636364	0.6801346801346801		1.0						1.0	1.0		1.0	1.0				0.9665871121718376			0.987929993964997														0.0				0.9915730337078652																																																																																																																																													
RABGAP1L_3						1.0		1.0															1.0	1.0									1.0						0.0		0.0				1.0			1.0	1.0		1.0	1.0					1.0			1.0																																																																																																																									1.0															1.0			1.0			
RABGGTB_1	1.0							1.0	1.0	1.0			1.0	1.0		1.0		1.0														1.0			1.0					1.0			1.0													1.0		1.0			0.5396039603960396		1.0		1.0		1.0																					1.0						1.0												1.0																																				1.0																			1.0																	1.0								1.0													1.0			
RAD51AP1_1					0.0				0.0							0.0		0.0			0.0				0.0			0.0	0.0								0.0													0.0	0.0002161227577263886	0.0							0.1582608695652174												0.0			0.0				0.0					0.0		0.0	0.0		0.0	0.0				0.0							0.0		0.0	0.0							0.0			0.0	0.0						0.0																						0.3790849673202614																																										1.0																		
RAD51AP1_6	0.5020341741253052				0.00598802395209581				0.11447084233261337	0.4474616292798111						0.10288808664259927		0.0973514674302076			0.30666666666666664				0.028571428571428567			0.0	0.0								0.028024606971975397													0.29431438127090304	0.0	0.0						1.0	0.17546848381601365												0.0			0.003076923076923077				0.0					0.0011350737797956867		0.0005282620179609086	0.0		0.0	0.0				0.6377649325626205							0.4800936768149882		0.04301075268817205	0.0						0.6868686868686869	0.0			0.09090909090909093	0.0						0.0015220700152207																						0.4207317073170732																																																												
RANGRF_1	0.5716198125836679					1.0								1.0	0.6030534351145038															0.9595238095238096											1.0	1.0						1.0													0.4734042553191489							1.0										1.0																													0.5974025974025974																		1.0														0.40625															1.0					0.0	0.0	0.0																																						0.0			
RAP1GDS1_9											1.0													1.0							1.0				1.0									1.0																		1.0					1.0													1.0			1.0	1.0							1.0	1.0	1.0		1.0		0.0									1.0													1.0	1.0						1.0												0.0	0.8923766816143498		1.0									1.0											0.0			0.0													0.9649309245483528			0.9615384615384616		0.0		0.0														0.22186495176848875	0.0	0.0		
RBFOX2_1	1.0									0.9989821882951654						1.0	1.0	1.0	0.01647058823529412											1.0									1.0		0.9954337899543378				1.0											0.5829383886255924		0.606514845776881								1.0		1.0	0.9987520798668884	0.9865319865319864							1.0																									1.0																							1.0	1.0		0.9964093357271095	1.0					0.9988719684151156			1.0	1.0	1.0			1.0			0.5668393782383421					1.0	0.2570281124497992			1.0		0.0	0.0	0.7575757575757576			0.6291390728476821	1.0							0.9997264770240699	0.99873417721519			1.0	1.0	0.9994310099573256	1.0	0.9998433706633252	1.0	1.0	1.0	1.0	0.9988365328679464	1.0	1.0	1.0	1.0			1.0		1.0	0.9697841726618706	0.9695049141177552		1.0		1.0		0.6623093681917211	1.0	0.3678474114441417	0.6551724137931034
RBFOX2_4																			0.37565347274085137																																					0.0		0.0																																																																																							0.0						0.0					0.0	0.0	0.0			0.0																											1.0	1.0	1.0									0.3473684210526316			0.5172413793103449
RBM23_1															0.16738197424892706																															0.0																												0.0		0.0		0.0					0.0												0.0																												0.0								0.0			0.0							0.0																													0.0			0.0											0.68			0.0												0.0			
